temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,date,frost_day,heat_day,severe_heat_day,dry_day,dry_streak,strong_wind_day,dust_storm_risk,rainy_day,continuous_rain_streak,temp_range,temp_avg,cluster_label
-0.9,-10.5,0.0,11.0,59,2024-02-07,True,False,False,True,6,False,False,False,0,9.6,-5.7,1
2.2,-9.8,0.0,10.2,60,2024-02-08,True,False,False,True,7,False,False,False,0,12.0,-3.8000000000000003,1
5.7,-5.4,0.0,14.4,44,2024-02-09,True,False,False,True,8,False,False,False,0,11.100000000000001,0.1499999999999999,1
5.4,-3.7,0.0,24.3,40,2024-02-10,True,False,False,True,9,True,False,False,0,9.100000000000001,0.8500000000000001,1
8.9,-6.6,0.0,8.8,41,2024-02-11,True,False,False,True,10,False,False,False,0,15.5,1.1500000000000004,1
14.1,-4.4,0.0,13.7,34,2024-02-12,True,False,False,True,11,False,False,False,0,18.5,4.85,1
11.5,-5.3,0.0,13.7,45,2024-02-13,True,False,False,True,12,False,False,False,0,16.8,3.1,1
6.7,-3.1,0.0,17.9,26,2024-02-14,True,False,False,True,13,True,True,False,0,9.8,1.8,1
8.9,-8.7,0.0,20.6,25,2024-02-15,True,False,False,True,14,True,True,False,0,17.6,0.10000000000000053,1
16.1,-2.5,0.0,26.0,33,2024-02-16,True,False,False,True,15,True,False,False,0,18.6,6.800000000000001,0
14.3,-0.9,0.0,25.2,49,2024-02-17,True,False,False,True,16,True,False,False,0,15.200000000000001,6.7,1
0.8,-6.7,0.3,22.0,28,2024-02-18,True,False,False,True,17,True,True,False,0,7.5,-2.95,1
-0.1,-9.2,0.0,18.7,23,2024-02-19,True,False,False,True,18,True,True,False,0,9.1,-4.6499999999999995,1
-0.6,-4.7,1.6,19.1,54,2024-02-20,True,False,False,False,1,True,False,True,2,4.1000000000000005,-2.65,1
-4.1,-9.2,1.3,19.5,63,2024-02-21,True,False,False,False,1,True,False,True,3,5.1,-6.6499999999999995,1
-4.1,-11.3,0.1,15.0,54,2024-02-22,True,False,False,True,2,False,False,False,0,7.200000000000001,-7.7,1
-2.8,-12.4,0.0,11.1,57,2024-02-23,True,False,False,True,3,False,False,False,0,9.600000000000001,-7.6,1
-0.6,-11.8,0.0,8.0,61,2024-02-24,True,False,False,True,4,False,False,False,0,11.200000000000001,-6.2,1
2.0,-9.0,0.0,14.1,59,2024-02-25,True,False,False,True,5,False,False,False,0,11.0,-3.5,1
5.1,-4.8,0.0,13.1,58,2024-02-26,True,False,False,True,6,False,False,False,0,9.899999999999999,0.1499999999999999,1
5.1,-6.4,0.0,17.1,66,2024-02-27,True,False,False,True,7,True,False,False,0,11.5,-0.6500000000000004,1
3.4,-2.9,0.7,19.7,43,2024-02-28,True,False,False,True,8,True,False,False,0,6.3,0.25,1
-0.7,-6.6,0.3,15.8,38,2024-02-29,True,False,False,True,9,False,False,False,0,5.8999999999999995,-3.65,1
1.4,-7.8,0.0,14.7,38,2024-03-01,True,False,False,True,10,False,False,False,0,9.2,-3.2,1
5.8,-7.7,0.0,11.9,34,2024-03-02,True,False,False,True,11,False,False,False,0,13.5,-0.9500000000000002,1
8.0,-6.2,0.0,14.4,41,2024-03-03,True,False,False,True,12,False,False,False,0,14.2,0.8999999999999999,1
9.2,-2.9,0.2,22.7,55,2024-03-04,True,False,False,True,13,True,False,False,0,12.1,3.1499999999999995,1
5.0,-3.8,0.1,11.6,44,2024-03-05,True,False,False,True,14,False,False,False,0,8.8,0.6000000000000001,1
7.8,-6.9,0.0,30.6,40,2024-03-06,True,False,False,True,15,True,False,False,0,14.7,0.44999999999999973,1
4.9,-7.0,0.0,12.3,27,2024-03-07,True,False,False,True,16,False,False,False,0,11.9,-1.0499999999999998,1
8.0,-6.1,0.0,10.1,27,2024-03-08,True,False,False,True,17,False,False,False,0,14.1,0.9500000000000002,1
10.9,-6.2,0.0,11.3,32,2024-03-09,True,False,False,True,18,False,False,False,0,17.1,2.35,1
12.8,-0.8,0.0,20.5,26,2024-03-10,True,False,False,True,19,True,True,False,0,13.600000000000001,6.0,1
11.2,-2.8,0.0,11.8,26,2024-03-11,True,False,False,True,20,False,False,False,0,14.0,4.199999999999999,1
11.1,-4.0,0.0,13.1,24,2024-03-12,True,False,False,True,21,False,False,False,0,15.1,3.55,1
14.2,-1.6,0.0,13.0,25,2024-03-13,True,False,False,True,22,False,False,False,0,15.799999999999999,6.3,1
18.2,-2.7,0.0,25.2,25,2024-03-14,True,False,False,True,23,True,True,False,0,20.9,7.75,0
16.1,5.8,0.0,24.4,39,2024-03-15,False,False,False,True,24,True,False,False,0,10.3,10.950000000000001,0
12.2,-1.7,0.0,16.7,33,2024-03-16,True,False,False,True,25,False,False,False,0,13.899999999999999,5.25,1
13.0,-1.6,0.0,9.6,22,2024-03-17,True,False,False,True,26,False,False,False,0,14.6,5.7,1
9.1,0.6,0.0,29.3,23,2024-03-18,False,False,False,True,27,True,True,False,0,8.5,4.85,1
12.2,-6.5,0.0,13.2,21,2024-03-19,True,False,False,True,28,False,False,False,0,18.7,2.8499999999999996,1
18.6,-2.5,0.0,13.0,19,2024-03-20,True,False,False,True,29,False,False,False,0,21.1,8.05,0
21.5,0.7,0.0,21.9,26,2024-03-21,False,False,False,True,30,True,True,False,0,20.8,11.1,0
20.4,2.7,0.0,16.6,23,2024-03-22,False,False,False,True,31,False,True,False,0,17.7,11.549999999999999,0
16.8,5.3,0.4,28.7,33,2024-03-23,False,False,False,True,32,True,False,False,0,11.5,11.05,0
16.4,6.1,0.3,14.1,53,2024-03-24,False,False,False,True,33,False,False,False,0,10.299999999999999,11.25,2
19.3,2.7,0.0,17.3,46,2024-03-25,False,False,False,True,34,True,False,False,0,16.6,11.0,0
20.8,2.6,1.6,19.7,45,2024-03-26,False,False,False,False,1,True,False,True,2,18.2,11.700000000000001,0
16.1,6.6,0.1,25.1,40,2024-03-27,False,False,False,True,2,True,False,False,0,9.500000000000002,11.350000000000001,0
18.4,3.8,0.1,21.9,35,2024-03-28,False,False,False,True,3,True,False,False,0,14.599999999999998,11.1,0
22.5,2.8,0.0,28.1,23,2024-03-29,False,False,False,True,4,True,True,False,0,19.7,12.65,0
23.2,4.2,0.0,13.0,20,2024-03-30,False,False,False,True,5,False,False,False,0,19.0,13.7,0
26.8,5.2,0.0,24.0,23,2024-03-31,False,False,False,True,6,True,True,False,0,21.6,16.0,0
25.9,10.5,0.0,28.5,30,2024-04-01,False,False,False,True,7,True,True,False,0,15.399999999999999,18.2,0
16.5,9.4,0.2,27.7,30,2024-04-02,False,False,False,True,8,True,True,False,0,7.1,12.95,0
17.5,5.8,0.0,15.8,49,2024-04-03,False,False,False,True,9,False,False,False,0,11.7,11.65,2
20.3,4.2,0.0,14.1,41,2024-04-04,False,False,False,True,10,False,False,False,0,16.1,12.25,0
16.0,6.9,0.7,18.9,33,2024-04-05,False,False,False,True,11,True,False,False,0,9.1,11.45,0
19.6,8.2,0.0,8.6,36,2024-04-06,False,False,False,True,12,False,False,False,0,11.400000000000002,13.9,0
20.5,8.9,0.1,22.9,42,2024-04-07,False,False,False,True,13,True,False,False,0,11.6,14.7,0
20.1,7.4,0.0,12.4,46,2024-04-08,False,False,False,True,14,False,False,False,0,12.700000000000001,13.75,0
19.8,5.8,1.5,19.1,51,2024-04-09,False,False,False,False,1,True,False,True,2,14.0,12.8,0
23.0,6.2,0.2,22.3,43,2024-04-10,False,False,False,True,2,True,False,False,0,16.8,14.6,0
26.5,8.4,0.0,21.5,29,2024-04-11,False,False,False,True,3,True,True,False,0,18.1,17.45,0
27.1,8.2,0.0,16.9,26,2024-04-12,False,False,False,True,4,False,True,False,0,18.900000000000002,17.65,0
22.9,13.0,0.7,24.2,45,2024-04-13,False,False,False,True,5,True,False,False,0,9.899999999999999,17.95,0
23.4,6.3,0.0,21.7,35,2024-04-14,False,False,False,True,6,True,False,False,0,17.099999999999998,14.85,0
19.2,5.6,0.0,11.3,20,2024-04-15,False,False,False,True,7,False,False,False,0,13.6,12.399999999999999,0
24.6,6.4,0.0,12.3,21,2024-04-16,False,False,False,True,8,False,False,False,0,18.200000000000003,15.5,0
27.4,9.5,0.0,17.2,24,2024-04-17,False,False,False,True,9,True,True,False,0,17.9,18.45,0
26.4,12.9,28.3,25.9,59,2024-04-18,False,False,False,False,1,True,False,True,2,13.499999999999998,19.65,2
18.5,9.6,5.9,35.9,55,2024-04-19,False,False,False,False,1,True,False,True,3,8.9,14.05,2
19.2,7.7,0.3,12.8,62,2024-04-20,False,False,False,True,2,False,False,False,0,11.5,13.45,2
22.9,8.2,0.0,20.1,47,2024-04-21,False,False,False,True,3,True,False,False,0,14.7,15.549999999999999,0
19.1,8.1,0.0,31.0,35,2024-04-22,False,False,False,True,4,True,False,False,0,11.000000000000002,13.600000000000001,0
20.4,3.8,0.0,18.2,39,2024-04-23,False,False,False,True,5,True,False,False,0,16.599999999999998,12.1,0
26.8,6.4,0.0,15.8,37,2024-04-24,False,False,False,True,6,False,False,False,0,20.4,16.6,0
27.5,8.7,0.0,23.2,31,2024-04-25,False,False,False,True,7,True,False,False,0,18.8,18.1,0
20.6,12.0,1.2,14.5,46,2024-04-26,False,False,False,False,1,False,False,True,2,8.600000000000001,16.3,2
26.5,10.5,0.0,18.2,47,2024-04-27,False,False,False,True,2,True,False,False,0,16.0,18.5,0
22.2,10.0,5.2,33.4,48,2024-04-28,False,False,False,False,1,True,False,True,2,12.2,16.1,0
15.6,8.6,0.0,20.8,46,2024-04-29,False,False,False,True,2,True,False,False,0,7.0,12.1,2
17.5,4.9,0.0,9.4,43,2024-04-30,False,False,False,True,3,False,False,False,0,12.6,11.2,1
21.0,6.9,0.0,8.2,40,2024-05-01,False,False,False,True,4,False,False,False,0,14.1,13.95,0
22.4,9.8,0.0,22.0,43,2024-05-02,False,False,False,True,5,True,False,False,0,12.599999999999998,16.1,0
16.2,11.4,8.6,17.3,67,2024-05-03,False,False,False,False,1,True,False,True,2,4.799999999999999,13.8,2
20.2,9.4,0.6,15.0,68,2024-05-04,False,False,False,True,2,False,False,False,0,10.799999999999999,14.8,2
23.6,8.0,0.0,13.3,53,2024-05-05,False,False,False,True,3,False,False,False,0,15.600000000000001,15.8,0
24.5,8.1,0.0,11.5,43,2024-05-06,False,False,False,True,4,False,False,False,0,16.4,16.3,0
27.6,9.8,0.0,13.2,24,2024-05-07,False,False,False,True,5,False,False,False,0,17.8,18.700000000000003,0
30.6,13.1,0.0,20.7,29,2024-05-08,False,False,False,True,6,True,True,False,0,17.5,21.85,0
29.3,14.1,0.0,16.8,41,2024-05-09,False,False,False,True,7,False,False,False,0,15.200000000000001,21.7,0
23.8,15.4,0.1,36.7,28,2024-05-10,False,False,False,True,8,True,True,False,0,8.4,19.6,0
27.0,9.2,0.0,23.5,18,2024-05-11,False,False,False,True,9,True,True,False,0,17.8,18.1,0
25.5,11.4,0.0,20.1,15,2024-05-12,False,False,False,True,10,True,True,False,0,14.1,18.45,0
30.6,11.4,0.0,15.5,18,2024-05-13,False,False,False,True,11,False,True,False,0,19.200000000000003,21.0,0
30.8,16.0,0.0,33.2,29,2024-05-14,False,False,False,True,12,True,True,False,0,14.8,23.4,0
26.1,12.9,0.0,23.4,17,2024-05-15,False,False,False,True,13,True,True,False,0,13.200000000000001,19.5,0
32.2,16.9,0.0,18.9,28,2024-05-16,False,False,False,True,14,True,True,False,0,15.300000000000004,24.55,0
34.8,17.3,0.0,17.3,15,2024-05-17,False,False,False,True,15,True,True,False,0,17.499999999999996,26.049999999999997,0
34.1,19.5,0.0,24.6,19,2024-05-18,False,False,False,True,16,True,True,False,0,14.600000000000001,26.8,0
32.1,19.9,0.0,19.0,20,2024-05-19,False,False,False,True,17,True,True,False,0,12.200000000000003,26.0,0
32.8,18.0,0.0,13.1,21,2024-05-20,False,False,False,True,18,False,False,False,0,14.799999999999997,25.4,0
34.3,18.3,0.0,27.0,30,2024-05-21,False,False,False,True,19,True,True,False,0,15.999999999999996,26.299999999999997,0
34.0,19.0,0.0,26.1,24,2024-05-22,False,False,False,True,20,True,True,False,0,15.0,26.5,0
36.0,20.0,0.0,14.5,28,2024-05-23,False,True,False,True,21,False,False,False,0,16.0,28.0,0
27.5,18.4,1.0,28.1,39,2024-05-24,False,False,False,False,1,True,False,True,2,9.100000000000001,22.95,0
30.8,16.5,0.0,11.2,53,2024-05-25,False,False,False,True,2,False,False,False,0,14.3,23.65,0
27.4,16.9,0.0,20.9,36,2024-05-26,False,False,False,True,3,True,False,False,0,10.5,22.15,0
30.3,16.0,0.0,11.6,34,2024-05-27,False,False,False,True,4,False,False,False,0,14.3,23.15,0
30.2,17.0,9.3,32.9,56,2024-05-28,False,False,False,False,1,True,False,True,2,13.2,23.6,0
23.0,16.5,3.3,14.9,59,2024-05-29,False,False,False,False,1,False,False,True,3,6.5,19.75,2
29.6,12.3,0.0,18.7,33,2024-05-30,False,False,False,True,2,True,False,False,0,17.3,20.950000000000003,0
26.8,15.4,0.0,20.6,33,2024-05-31,False,False,False,True,3,True,False,False,0,11.4,21.1,0
27.0,14.4,0.2,28.2,49,2024-06-01,False,False,False,True,4,True,False,False,0,12.6,20.7,0
24.7,13.4,0.8,15.1,58,2024-06-02,False,False,False,True,5,False,False,False,0,11.299999999999999,19.05,2
26.8,13.4,0.0,17.3,55,2024-06-03,False,False,False,True,6,True,False,False,0,13.4,20.1,0
21.7,15.0,12.4,17.5,71,2024-06-04,False,False,False,False,1,True,False,True,2,6.699999999999999,18.35,2
26.9,13.0,0.1,8.7,66,2024-06-05,False,False,False,True,2,False,False,False,0,13.899999999999999,19.95,2
20.0,14.4,10.5,21.9,78,2024-06-06,False,False,False,False,1,True,False,True,2,5.6,17.2,2
27.5,11.6,0.0,11.9,61,2024-06-07,False,False,False,True,2,False,False,False,0,15.9,19.55,0
28.5,16.5,0.0,20.8,43,2024-06-08,False,False,False,True,3,True,False,False,0,12.0,22.5,0
30.3,15.9,0.0,16.3,42,2024-06-09,False,False,False,True,4,False,False,False,0,14.4,23.1,0
32.6,15.9,0.0,16.8,37,2024-06-10,False,False,False,True,5,False,False,False,0,16.700000000000003,24.25,0
34.5,16.3,0.0,17.3,30,2024-06-11,False,False,False,True,6,True,True,False,0,18.2,25.4,0
34.8,18.0,0.0,18.4,25,2024-06-12,False,False,False,True,7,True,True,False,0,16.799999999999997,26.4,0
32.7,18.4,0.1,19.7,32,2024-06-13,False,False,False,True,8,True,False,False,0,14.300000000000004,25.55,0
29.6,18.0,0.0,15.8,35,2024-06-14,False,False,False,True,9,False,False,False,0,11.600000000000001,23.8,0
31.2,17.6,0.0,14.5,28,2024-06-15,False,False,False,True,10,False,False,False,0,13.599999999999998,24.4,0
31.3,19.9,0.0,17.4,26,2024-06-16,False,False,False,True,11,True,True,False,0,11.400000000000002,25.6,0
33.8,18.2,0.0,11.9,37,2024-06-17,False,False,False,True,12,False,False,False,0,15.599999999999998,26.0,0
33.0,22.9,0.0,18.1,36,2024-06-18,False,False,False,True,13,True,False,False,0,10.100000000000001,27.95,0
32.7,19.0,0.0,15.6,38,2024-06-19,False,False,False,True,14,False,False,False,0,13.700000000000003,25.85,0
27.6,16.5,6.7,23.5,60,2024-06-20,False,False,False,False,1,True,False,True,2,11.100000000000001,22.05,2
29.5,14.6,0.0,21.4,50,2024-06-21,False,False,False,True,2,True,False,False,0,14.9,22.05,0
28.2,14.2,0.0,14.1,33,2024-06-22,False,False,False,True,3,False,False,False,0,14.0,21.2,0
27.3,13.8,0.0,22.0,33,2024-06-23,False,False,False,True,4,True,False,False,0,13.5,20.55,0
27.1,14.0,0.0,9.9,44,2024-06-24,False,False,False,True,5,False,False,False,0,13.100000000000001,20.55,0
31.6,15.6,0.0,16.6,37,2024-06-25,False,False,False,True,6,False,False,False,0,16.0,23.6,0
32.5,17.6,0.5,15.8,37,2024-06-26,False,False,False,True,7,False,False,False,0,14.899999999999999,25.05,0
34.9,20.0,0.0,19.0,42,2024-06-27,False,False,False,True,8,True,False,False,0,14.899999999999999,27.45,0
32.8,21.9,0.0,23.6,43,2024-06-28,False,False,False,True,9,True,False,False,0,10.899999999999999,27.349999999999998,0
29.5,18.5,6.8,16.4,53,2024-06-29,False,False,False,False,1,False,False,True,2,11.0,24.0,2
29.5,20.1,0.0,16.4,39,2024-06-30,False,False,False,True,2,False,False,False,0,9.399999999999999,24.8,0
27.6,17.2,1.1,12.1,48,2024-07-01,False,False,False,False,1,False,False,True,2,10.400000000000002,22.4,2
31.9,16.2,0.0,14.6,43,2024-07-02,False,False,False,True,2,False,False,False,0,15.7,24.049999999999997,0
33.7,17.5,0.0,13.6,36,2024-07-03,False,False,False,True,3,False,False,False,0,16.200000000000003,25.6,0
33.4,19.2,0.7,21.7,36,2024-07-04,False,False,False,True,4,True,False,False,0,14.2,26.299999999999997,0
28.8,18.6,0.2,10.5,52,2024-07-05,False,False,False,True,5,False,False,False,0,10.2,23.700000000000003,2
33.0,18.8,2.5,12.9,55,2024-07-06,False,False,False,False,1,False,False,True,2,14.2,25.9,0
28.6,18.8,1.1,19.2,54,2024-07-07,False,False,False,False,1,True,False,True,3,9.8,23.700000000000003,2
26.9,18.9,0.3,9.0,58,2024-07-08,False,False,False,True,2,False,False,False,0,8.0,22.9,2
31.5,17.5,0.0,10.5,54,2024-07-09,False,False,False,True,3,False,False,False,0,14.0,24.5,0
33.5,20.4,0.0,12.0,48,2024-07-10,False,False,False,True,4,False,False,False,0,13.100000000000001,26.95,0
33.5,21.2,0.2,13.3,45,2024-07-11,False,False,False,True,5,False,False,False,0,12.3,27.35,0
33.3,18.5,0.0,9.8,46,2024-07-12,False,False,False,True,6,False,False,False,0,14.799999999999997,25.9,0
34.6,21.2,0.0,10.5,37,2024-07-13,False,False,False,True,7,False,False,False,0,13.400000000000002,27.9,0
34.5,23.0,0.6,28.9,44,2024-07-14,False,False,False,True,8,True,False,False,0,11.5,28.75,0
34.2,22.6,0.0,23.7,48,2024-07-15,False,False,False,True,9,True,False,False,0,11.600000000000001,28.400000000000002,0
32.7,22.3,0.0,17.2,45,2024-07-16,False,False,False,True,10,True,False,False,0,10.400000000000002,27.5,0
34.3,20.4,0.0,15.6,31,2024-07-17,False,False,False,True,11,False,False,False,0,13.899999999999999,27.349999999999998,0
36.8,20.0,0.0,15.1,29,2024-07-18,False,True,False,True,12,False,True,False,0,16.799999999999997,28.4,0
36.5,23.9,0.0,15.5,42,2024-07-19,False,True,False,True,13,False,False,False,0,12.600000000000001,30.2,0
37.8,24.2,0.0,22.9,46,2024-07-20,False,True,False,True,14,True,False,False,0,13.599999999999998,31.0,0
35.8,22.5,0.0,16.5,42,2024-07-21,False,True,False,True,15,False,False,False,0,13.299999999999997,29.15,0
35.7,23.9,0.0,15.6,35,2024-07-22,False,True,False,True,16,False,False,False,0,11.800000000000004,29.8,0
37.8,22.9,0.8,26.2,35,2024-07-23,False,True,False,True,17,True,False,False,0,14.899999999999999,30.349999999999998,0
32.0,22.8,0.6,23.7,39,2024-07-24,False,False,False,True,18,True,False,False,0,9.2,27.4,0
35.3,19.9,0.0,19.4,38,2024-07-25,False,True,False,True,19,True,False,False,0,15.399999999999999,27.599999999999998,0
36.3,20.1,0.0,16.4,30,2024-07-26,False,True,False,True,20,False,True,False,0,16.199999999999996,28.2,0
34.0,24.8,0.0,15.4,28,2024-07-27,False,False,False,True,21,False,True,False,0,9.2,29.4,0
34.5,24.3,0.0,16.4,31,2024-07-28,False,False,False,True,22,False,False,False,0,10.2,29.4,0
28.0,20.7,1.2,15.1,61,2024-07-29,False,False,False,False,1,False,False,True,2,7.300000000000001,24.35,2
27.3,18.6,0.8,18.6,71,2024-07-30,False,False,False,True,2,True,False,False,0,8.7,22.950000000000003,2
33.3,18.6,0.0,16.7,50,2024-07-31,False,False,False,True,3,False,False,False,0,14.699999999999996,25.95,0
35.0,19.9,0.5,15.5,43,2024-08-01,False,True,False,True,4,False,False,False,0,15.100000000000001,27.45,0
25.8,19.9,11.8,12.4,79,2024-08-02,False,False,False,False,1,False,False,True,2,5.900000000000002,22.85,2
31.5,17.7,0.0,9.4,63,2024-08-03,False,False,False,True,2,False,False,False,0,13.8,24.6,2
33.5,19.4,0.3,17.0,50,2024-08-04,False,False,False,True,3,True,False,False,0,14.100000000000001,26.45,0
34.1,19.3,0.1,19.8,47,2024-08-05,False,False,False,True,4,True,False,False,0,14.8,26.700000000000003,0
24.1,19.5,5.6,11.5,70,2024-08-06,False,False,False,False,1,False,False,True,2,4.600000000000001,21.8,2
28.8,17.9,0.0,18.2,70,2024-08-07,False,False,False,True,2,True,False,False,0,10.900000000000002,23.35,2
23.6,19.9,33.1,12.3,85,2024-08-08,False,False,False,False,1,False,False,True,2,3.700000000000003,21.75,2
27.5,19.5,0.1,20.4,59,2024-08-09,False,False,False,True,2,True,False,False,0,8.0,23.5,2
29.2,19.5,0.0,22.0,47,2024-08-10,False,False,False,True,3,True,False,False,0,9.7,24.35,0
28.5,15.9,0.0,10.1,64,2024-08-11,False,False,False,True,4,False,False,False,0,12.6,22.2,2
29.0,16.5,0.0,11.9,56,2024-08-12,False,False,False,True,5,False,False,False,0,12.5,22.75,2
30.5,17.0,0.0,11.6,53,2024-08-13,False,False,False,True,6,False,False,False,0,13.5,23.75,0
24.6,19.2,11.6,11.9,74,2024-08-14,False,False,False,False,1,False,False,True,2,5.400000000000002,21.9,2
26.9,16.8,0.7,14.1,73,2024-08-15,False,False,False,True,2,False,False,False,0,10.099999999999998,21.85,2
30.5,17.1,0.0,15.8,63,2024-08-16,False,False,False,True,3,False,False,False,0,13.399999999999999,23.8,2
28.5,17.9,2.1,14.3,60,2024-08-17,False,False,False,False,1,False,False,True,2,10.600000000000001,23.2,2
29.9,16.9,0.0,10.7,57,2024-08-18,False,False,False,True,2,False,False,False,0,13.0,23.4,2
29.7,17.0,0.0,21.1,47,2024-08-19,False,False,False,True,3,True,False,False,0,12.7,23.35,0
28.4,17.6,0.1,13.7,53,2024-08-20,False,False,False,True,4,False,False,False,0,10.799999999999997,23.0,2
30.5,16.5,0.0,8.2,55,2024-08-21,False,False,False,True,5,False,False,False,0,14.0,23.5,2
32.7,17.9,0.0,9.4,48,2024-08-22,False,False,False,True,6,False,False,False,0,14.800000000000004,25.3,0
34.9,20.2,0.0,13.0,44,2024-08-23,False,False,False,True,7,False,False,False,0,14.7,27.549999999999997,0
29.4,20.9,57.8,18.5,80,2024-08-24,False,False,False,False,1,True,False,True,2,8.5,25.15,2
28.9,19.9,36.4,22.4,82,2024-08-25,False,False,False,False,1,True,False,True,3,9.0,24.4,2
25.5,17.2,0.0,15.9,62,2024-08-26,False,False,False,True,2,False,False,False,0,8.3,21.35,2
26.2,15.6,0.0,16.3,70,2024-08-27,False,False,False,True,3,False,False,False,0,10.6,20.9,2
28.9,17.5,0.0,8.3,73,2024-08-28,False,False,False,True,4,False,False,False,0,11.399999999999999,23.2,2
29.5,18.5,0.0,11.9,74,2024-08-29,False,False,False,True,5,False,False,False,0,11.0,24.0,2
30.5,21.0,0.0,18.3,70,2024-08-30,False,False,False,True,6,True,False,False,0,9.5,25.75,2
29.7,21.8,10.3,12.9,75,2024-08-31,False,False,False,False,1,False,False,True,2,7.899999999999999,25.75,2
24.1,18.7,0.3,22.1,62,2024-09-01,False,False,False,True,2,True,False,False,0,5.400000000000002,21.4,2
27.6,17.3,0.8,17.1,67,2024-09-02,False,False,False,True,3,True,False,False,0,10.3,22.450000000000003,2
29.9,19.8,9.6,16.3,79,2024-09-03,False,False,False,False,1,False,False,True,2,10.099999999999998,24.85,2
22.2,13.2,11.5,26.3,82,2024-09-04,False,False,False,False,1,True,False,True,3,9.0,17.7,2
19.0,12.6,3.8,15.1,79,2024-09-05,False,False,False,False,1,False,False,True,4,6.4,15.8,2
18.0,15.1,10.0,13.1,89,2024-09-06,False,False,False,False,1,False,False,True,5,2.9000000000000004,16.55,2
